HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T1_recentPom,T2_recentPom,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,recentPomDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,Seed_Diff,T1_seed,T2_seed,historic_upset
St Mary's CA,1388,7,TCU,1395,9,,43.0,81.0,19.0,22.0,65.2,67.7,53.0039303761931,50.9,35.8787198203257,38.7,4.0,2.4,36.989,50.351,22.727,33.811,8.0,7.393939393939394,16.70967741935484,16.606060606060606,12.32258064516129,6.242424242424242,82.369,79.205,82.369,79.205,36.1,36.9,-8.0,-11.0,-38.0,-3.0,-13.362000000000002,-11.084,2.103930376193098,-2.8212801796743037,1.6,0.6060606060606064,0.10361681329423433,6.080156402737048,-2.5,3.1640000000000015,3.1640000000000015,-0.7999999999999972,3.0,95.0,148.104408,7.5,-2,7,9,0
Tennessee,1397,6,St Mary's CA,1388,7,,37.0,43.0,15.0,19.0,65.0,65.2,51.5617253346554,53.0039303761931,38.7208725830441,35.8787198203257,4.1,4.0,59.748,36.989,38.555,22.727,6.484848484848484,8.0,16.424242424242426,16.70967741935484,10.090909090909092,12.32258064516129,82.266,82.369,82.266,82.369,31.7,36.1,-2.0,-8.0,-6.0,-4.0,22.759,15.828,-1.4422050415376972,2.842152762718399,0.09999999999999964,-1.5151515151515156,-0.2854349951124142,-2.2316715542521983,-0.20000000000000284,-0.10299999999999443,-0.10299999999999443,-4.400000000000002,6.0,1.200000000000017,360.229452,0.8000000000000114,-1,6,7,0
St Mary's CA,1388,7,Tennessee St,1398,15,,43.0,173.0,19.0,212.0,65.2,70.2,53.0039303761931,50.1111111111111,35.8787198203257,33.5,4.0,-5.7,36.989,3.291,22.727,8.742,8.0,6.413793103448276,16.70967741935484,15.862068965517242,12.32258064516129,4.137931034482759,82.369,79.55,82.369,79.55,36.1,30.7,-8.0,-65.0,-130.0,-193.0,33.698,13.985,2.8928192650819966,2.378719820325699,9.7,1.5862068965517242,0.8476084538375979,8.18464961067853,-5.0,2.8190000000000026,2.8190000000000026,5.400000000000002,57.0,650.0,471.26653,965.0,-8,7,15,0
St Mary's CA,1388,7,Texas,1400,11,,43.0,13.0,19.0,112.0,65.2,66.9,53.0039303761931,54.2202347680268,35.8787198203257,46.1710452766909,4.0,-0.21,36.989,55.968,22.727,37.671,8.0,7.290322580645161,16.70967741935484,20.06451612903226,12.32258064516129,5.870967741935484,82.369,81.402,82.369,81.402,36.1,36.2,-8.0,3.0,30.0,-93.0,-18.979000000000006,-14.943999999999999,-1.2163043918337024,-10.292325456365198,4.21,0.709677419354839,-3.35483870967742,6.451612903225806,-1.7000000000000028,0.9669999999999987,0.9669999999999987,-0.10000000000000142,-11.0,-51.000000000000085,283.6221760000001,158.10000000000025,-4,7,11,0
St Mary's CA,1388,7,Texas A&M,1401,10,,43.0,49.0,19.0,41.0,65.2,70.5,53.0039303761931,54.1888619854722,35.8787198203257,37.3849878934625,4.0,1.6,36.989,29.541,22.727,32.472,8.0,10.8125,16.70967741935484,17.78125,12.32258064516129,8.15625,82.369,80.342,82.369,80.342,36.1,46.3,-8.0,6.0,-6.0,-22.0,7.447999999999997,-9.745000000000001,-1.1849316092791042,-1.5062680731368019,2.4,-2.8125,-1.0715725806451601,4.16633064516129,-5.299999999999997,2.027000000000001,2.027000000000001,-10.199999999999996,-14.0,31.799999999999983,-72.58075999999998,116.59999999999994,-3,7,10,0
Texas Tech,1403,5,St Mary's CA,1388,7,,12.0,43.0,33.0,19.0,66.2,65.2,56.1955965181772,53.0039303761931,27.0865335381464,35.8787198203257,5.0,4.0,41.675,36.989,40.139,22.727,11.53125,8.0,11.8125,16.70967741935484,7.78125,12.32258064516129,79.481,82.369,79.481,82.369,48.0,36.1,-1.0,-8.0,-31.0,14.0,4.686,17.412000000000003,3.1916661419841006,-8.792186282179298,1.0,3.53125,-4.89717741935484,-4.54133064516129,1.0,-2.8880000000000052,-2.8880000000000052,11.899999999999999,7.0,-31.0,81.59263200000001,14.0,-2,5,7,0
St Mary's CA,1388,7,Troy,1407,13,,43.0,141.0,19.0,166.0,65.2,64.9,53.0039303761931,51.8827326519634,35.8787198203257,36.3098440021517,4.0,-6.2,36.989,0.2,22.727,11.323,8.0,9.064516129032258,16.70967741935484,16.06451612903226,12.32258064516129,3.806451612903226,82.369,80.428,82.369,80.428,36.1,45.6,-8.0,19.0,-98.0,-147.0,36.788999999999994,11.404,1.1211977242296953,-0.4311241818260001,10.2,-1.064516129032258,0.6451612903225801,8.516129032258064,0.29999999999999716,1.9410000000000025,1.9410000000000025,-9.5,-27.0,-29.39999999999972,419.5417559999999,-44.09999999999958,-6,7,13,0
St Mary's CA,1388,7,UCF,1416,10,,43.0,40.0,19.0,101.0,65.2,69.2,53.0039303761931,52.8259791769955,35.8787198203257,30.8378780366881,4.0,2.1,36.989,42.096,22.727,33.921,8.0,7.84375,16.70967741935484,14.375,12.32258064516129,2.5,82.369,82.08,82.369,82.08,36.1,34.4,-8.0,4.0,3.0,-82.0,-5.106999999999999,-11.193999999999999,0.17795119919759372,5.0408417836376,1.9,0.15625,2.33467741935484,9.82258064516129,-4.0,0.2890000000000015,0.2890000000000015,1.7000000000000028,-12.0,-12.0,57.167757999999985,328.0,-3,7,10,0
St Mary's CA,1388,7,UCLA,1417,7,,43.0,22.0,19.0,53.0,65.2,64.6,53.0039303761931,53.9314516129032,35.8787198203257,33.0645161290323,4.0,3.6,36.989,70.281,22.727,36.27,8.0,8.0,16.70967741935484,14.794117647058824,12.32258064516129,6.735294117647059,82.369,81.299,82.369,81.299,36.1,35.9,-8.0,-12.0,21.0,-34.0,-33.29200000000001,-13.543000000000003,-0.9275212367101062,2.8142036912934003,0.3999999999999999,0.0,1.9155597722960156,5.587286527514231,0.6000000000000085,1.0699999999999932,1.0699999999999932,0.20000000000000284,4.0,12.600000000000179,450.87355600000024,-20.40000000000029,0,7,7,0
St Mary's CA,1388,7,UMBC,1420,16,,43.0,183.0,19.0,192.0,65.2,66.2,53.0039303761931,53.9279385705848,35.8787198203257,33.7861783815712,4.0,-5.1,36.989,7.798,22.727,7.273,8.0,7.866666666666666,16.70967741935484,14.566666666666666,12.32258064516129,7.466666666666667,82.369,79.569,82.369,79.569,36.1,38.8,-8.0,-75.0,-140.0,-173.0,29.190999999999995,15.454,-0.9240081943917033,2.092541438754502,9.1,0.13333333333333375,2.1430107526881734,4.855913978494623,-1.0,2.799999999999997,2.799999999999997,-2.6999999999999957,67.0,140.0,451.1177139999999,173.0,-9,7,16,0
St Mary's CA,1388,7,Utah St,1429,9,,43.0,28.0,19.0,45.0,65.2,67.7,53.0039303761931,56.5988523735003,35.8787198203257,38.7063119457486,4.0,4.0,36.989,26.458,22.727,23.033,8.0,8.303030303030303,16.70967741935484,15.878787878787879,12.32258064516129,10.848484848484848,82.369,80.956,82.369,80.956,36.1,40.7,-8.0,4.0,15.0,-26.0,10.530999999999999,-0.30600000000000094,-3.5949219973072033,-2.8275921254229033,0.0,-0.30303030303030276,0.830889540566961,1.4740957966764423,-2.5,1.4129999999999967,1.4129999999999967,-4.600000000000001,-12.0,-37.5,-3.2224860000000097,65.0,-2,7,9,0
Vanderbilt,1435,5,St Mary's CA,1388,7,,7.0,43.0,31.0,19.0,68.8,65.2,55.5968301139178,53.0039303761931,38.6825160970778,35.8787198203257,7.3,4.0,35.964,36.989,37.121,22.727,9.5,8.0,18.558823529411764,16.70967741935484,11.147058823529411,12.32258064516129,79.921,82.369,79.921,82.369,43.6,36.1,-3.0,-8.0,-36.0,12.0,-1.0249999999999986,14.394000000000002,2.5928997377247,2.8037962767521023,3.3,1.5,1.8491461100569246,-1.1755218216318788,3.5999999999999943,-2.4479999999999933,-2.4479999999999933,7.5,5.0,-129.5999999999998,-14.753849999999982,43.19999999999993,-2,5,7,0
St Mary's CA,1388,7,VCU,1433,11,,43.0,46.0,19.0,60.0,65.2,68.5,53.0039303761931,54.1992696922274,35.8787198203257,44.0271257172666,4.0,1.7,36.989,21.117,22.727,19.63,8.0,9.323529411764707,16.70967741935484,18.764705882352942,12.32258064516129,10.088235294117647,82.369,80.893,82.369,80.893,36.1,43.8,-8.0,0.0,-3.0,-41.0,15.871999999999996,3.0970000000000013,-1.1953393160343069,-8.1484058969409,2.3,-1.3235294117647065,-2.055028462998102,2.2343453510436433,-3.299999999999997,1.475999999999999,1.475999999999999,-7.699999999999996,-8.0,9.899999999999991,49.15558400000001,135.2999999999999,-4,7,11,0
St Mary's CA,1388,7,Villanova,1437,8,,43.0,41.0,19.0,35.0,65.2,65.2,53.0039303761931,53.7133891213389,35.8787198203257,31.2761506276151,4.0,3.9,36.989,63.75,22.727,30.123,8.0,9.625,16.70967741935484,12.96875,12.32258064516129,6.375,82.369,80.705,82.369,80.705,36.1,45.7,-8.0,5.0,2.0,-16.0,-26.761000000000003,-7.396000000000001,-0.7094587451458025,4.6025691927106,0.10000000000000009,-1.625,3.74092741935484,5.94758064516129,0.0,1.6640000000000015,1.6640000000000015,-9.600000000000001,-13.0,0.0,197.92435600000005,-0.0,-1,7,8,0
Virginia,1438,3,St Mary's CA,1388,7,,27.0,43.0,16.0,19.0,65.7,65.2,54.6426835196889,53.0039303761931,33.0578512396694,35.8787198203257,7.8,4.0,53.814,36.989,30.582,22.727,10.117647058823529,8.0,14.529411764705882,16.70967741935484,12.235294117647058,12.32258064516129,82.109,82.369,82.109,82.369,46.5,36.1,-2.0,-8.0,-16.0,-3.0,16.825000000000003,7.855,1.638753143495805,-2.8208685806563025,3.8,2.117647058823529,-2.1802656546489576,-0.08728652751423205,0.5,-0.2600000000000051,-0.2600000000000051,10.399999999999999,6.0,-8.0,132.16037500000002,-1.5,-4,3,7,0
Wisconsin,1458,5,St Mary's CA,1388,7,,11.0,43.0,51.0,19.0,68.7,65.2,54.4634377967711,53.0039303761931,31.9088319088319,35.8787198203257,5.4,4.0,38.623,36.989,38.176,22.727,11.764705882352942,8.0,15.529411764705882,16.70967741935484,7.088235294117647,12.32258064516129,82.484,82.369,82.484,82.369,52.6,36.1,-18.0,-8.0,-32.0,32.0,1.6340000000000003,15.449000000000002,1.4595074205780065,-3.9698879114937995,1.4000000000000004,3.764705882352942,-1.1802656546489576,-5.234345351043643,3.5,0.11499999999999488,0.11499999999999488,16.5,-10.0,-112.0,25.243666000000008,112.0,-2,5,7,0
St Mary's CA,1388,7,Wright St,1460,14,,43.0,117.0,19.0,193.0,65.2,67.2,53.0039303761931,54.4212218649518,35.8787198203257,37.9957127545552,4.0,-6.6,36.989,0.2,22.727,9.832,8.0,7.09375,16.70967741935484,16.5,12.32258064516129,4.5625,82.369,79.547,82.369,79.547,36.1,33.7,-8.0,1.0,-74.0,-174.0,36.788999999999994,12.895,-1.4172914887586998,-2.1169929342295006,10.6,0.90625,0.20967741935483986,7.76008064516129,-2.0,2.8220000000000027,2.8220000000000027,2.3999999999999986,-9.0,148.0,474.3941549999999,348.0,-7,7,14,0
Tennessee,1397,6,TCU,1395,9,,37.0,81.0,15.0,22.0,65.0,67.7,51.5617253346554,50.9,38.7208725830441,38.7,4.1,2.4,59.748,50.351,38.555,33.811,6.484848484848484,7.393939393939394,16.424242424242426,16.606060606060606,10.090909090909092,6.242424242424242,82.266,79.205,82.266,79.205,31.7,36.9,-2.0,-11.0,-44.0,-7.0,9.396999999999998,4.744,0.6617253346554008,0.02087258304409545,1.6999999999999997,-0.9090909090909092,-0.18181818181817988,3.8484848484848495,-2.700000000000003,3.061000000000007,3.061000000000007,-5.199999999999999,9.0,118.80000000000013,44.57936799999999,18.90000000000002,-3,6,9,0
TCU,1395,9,Tennessee St,1398,15,,81.0,173.0,22.0,212.0,67.7,70.2,50.9,50.1111111111111,38.7,33.5,2.4,-5.7,50.351,3.291,33.811,8.742,7.393939393939394,6.413793103448276,16.606060606060606,15.862068965517242,6.242424242424242,4.137931034482759,79.205,79.55,79.205,79.55,36.9,30.7,-11.0,-65.0,-92.0,-190.0,47.06,25.069,0.7888888888888985,5.200000000000003,8.1,0.9801462904911178,0.7439916405433635,2.1044932079414833,-2.5,-0.34499999999999886,-0.34499999999999886,6.199999999999999,54.0,230.0,1179.74714,475.0,-6,9,15,0
TCU,1395,9,Texas,1400,11,,81.0,13.0,22.0,112.0,67.7,66.9,50.9,54.2202347680268,38.7,46.1710452766909,2.4,-0.21,50.351,55.968,33.811,37.671,7.393939393939394,7.290322580645161,16.606060606060606,20.06451612903226,6.242424242424242,5.870967741935484,79.205,81.402,79.205,81.402,36.9,36.2,-11.0,3.0,68.0,-90.0,-5.617000000000004,-3.8599999999999994,-3.3202347680268005,-7.471045276690894,2.61,0.10361681329423256,-3.4584555229716543,0.3714565004887582,0.7999999999999972,-2.1970000000000027,-2.1970000000000027,0.6999999999999957,-14.0,54.39999999999981,21.681620000000013,-71.99999999999974,-2,9,11,0
TCU,1395,9,Texas A&M,1401,10,,81.0,49.0,22.0,41.0,67.7,70.5,50.9,54.1888619854722,38.7,37.3849878934625,2.4,1.6,50.351,29.541,33.811,32.472,7.393939393939394,10.8125,16.606060606060606,17.78125,6.242424242424242,8.15625,79.205,80.342,79.205,80.342,36.9,46.3,-11.0,6.0,32.0,-19.0,20.81,1.3389999999999986,-3.2888619854722023,1.3150121065375018,0.7999999999999998,-3.4185606060606064,-1.1751893939393945,-1.9138257575757578,-2.799999999999997,-1.1370000000000005,-1.1370000000000005,-9.399999999999999,-17.0,-89.59999999999991,27.86458999999997,53.199999999999946,-1,9,10,0
Texas Tech,1403,5,TCU,1395,9,,12.0,81.0,33.0,22.0,66.2,67.7,56.1955965181772,50.9,27.0865335381464,38.7,5.0,2.4,41.675,50.351,40.139,33.811,11.53125,7.393939393939394,11.8125,16.606060606060606,7.78125,6.242424242424242,79.481,79.205,79.481,79.205,48.0,36.9,-1.0,-11.0,-69.0,11.0,-8.676000000000002,6.328000000000003,5.295596518177199,-11.613466461853601,2.6,4.137310606060606,-4.7935606060606055,1.5388257575757578,-1.5,0.27599999999999625,0.27599999999999625,11.100000000000001,10.0,103.5,-54.90172800000004,-16.5,-4,5,9,0
TCU,1395,9,Troy,1407,13,,81.0,141.0,22.0,166.0,67.7,64.9,50.9,51.8827326519634,38.7,36.3098440021517,2.4,-6.2,50.351,0.2,33.811,11.323,7.393939393939394,9.064516129032258,16.606060606060606,16.06451612903226,6.242424242424242,3.806451612903226,79.205,80.428,79.205,80.428,36.9,45.6,-11.0,19.0,-60.0,-144.0,50.150999999999996,22.488,-0.9827326519634028,2.3901559978483036,8.6,-1.6705767350928644,0.5415444770283457,2.4359726295210162,2.799999999999997,-1.222999999999999,-1.222999999999999,-8.700000000000003,-30.0,-167.99999999999983,1127.795688,-403.1999999999996,-4,9,13,0
TCU,1395,9,UCF,1416,10,,81.0,40.0,22.0,101.0,67.7,69.2,50.9,52.8259791769955,38.7,30.8378780366881,2.4,2.1,50.351,42.096,33.811,33.921,7.393939393939394,7.84375,16.606060606060606,14.375,6.242424242424242,2.5,79.205,82.08,79.205,82.08,36.9,34.4,-11.0,4.0,41.0,-79.0,8.255000000000003,-0.10999999999999943,-1.9259791769955044,7.862121963311903,0.2999999999999998,-0.4498106060606064,2.2310606060606055,3.742424242424242,-1.5,-2.875,-2.875,2.5,-15.0,-61.5,-0.9080499999999956,118.5,-1,9,10,0
UCLA,1417,7,TCU,1395,9,,22.0,81.0,53.0,22.0,64.6,67.7,53.9314516129032,50.9,33.0645161290323,38.7,3.6,2.4,70.281,50.351,36.27,33.811,8.0,7.393939393939394,14.794117647058824,16.606060606060606,6.735294117647059,6.242424242424242,81.299,79.205,81.299,79.205,35.9,36.9,-12.0,-11.0,-59.0,31.0,19.930000000000007,2.459000000000003,3.0314516129032043,-5.635483870967704,1.2000000000000002,0.6060606060606064,-1.8119429590017813,0.49286987522281667,-3.1000000000000085,2.0940000000000083,2.0940000000000083,-1.0,-1.0,182.9000000000005,49.00787000000008,-96.10000000000026,-2,7,9,0
TCU,1395,9,UMBC,1420,16,,81.0,183.0,22.0,192.0,67.7,66.2,50.9,53.9279385705848,38.7,33.7861783815712,2.4,-5.1,50.351,7.798,33.811,7.273,7.393939393939394,7.866666666666666,16.606060606060606,14.566666666666666,6.242424242424242,7.466666666666667,79.205,79.569,79.205,79.569,36.9,38.8,-11.0,-75.0,-102.0,-170.0,42.553,26.538,-3.0279385705848014,4.9138216184288055,7.5,-0.47272727272727266,2.039393939393939,-1.2242424242424246,1.5,-0.3640000000000043,-0.3640000000000043,-1.8999999999999986,64.0,-153.0,1129.271514,-255.0,-7,9,16,0
Utah St,1429,9,TCU,1395,9,,28.0,81.0,45.0,22.0,67.7,67.7,56.5988523735003,50.9,38.7063119457486,38.7,4.0,2.4,26.458,50.351,23.033,33.811,8.303030303030303,7.393939393939394,15.878787878787879,16.606060606060606,10.848484848484848,6.242424242424242,80.956,79.205,80.956,79.205,40.7,36.9,4.0,-11.0,-53.0,23.0,-23.893,-10.777999999999999,5.698852373500301,0.006311945748599612,1.6,0.9090909090909092,-0.7272727272727266,4.6060606060606055,0.0,1.7510000000000048,1.7510000000000048,3.8000000000000043,15.0,-0.0,257.518754,0.0,0,9,9,0
Vanderbilt,1435,5,TCU,1395,9,,7.0,81.0,31.0,22.0,68.8,67.7,55.5968301139178,50.9,38.6825160970778,38.7,7.3,2.4,35.964,50.351,37.121,33.811,9.5,7.393939393939394,18.558823529411764,16.606060606060606,11.147058823529411,6.242424242424242,79.921,79.205,79.921,79.205,43.6,36.9,-3.0,-11.0,-74.0,9.0,-14.387,3.3100000000000023,4.696830113917798,-0.017483902922201366,4.9,2.1060606060606064,1.952762923351159,4.904634581105169,1.0999999999999943,0.7160000000000082,0.7160000000000082,6.700000000000003,8.0,-81.39999999999958,-47.620970000000035,9.899999999999949,-4,5,9,0
TCU,1395,9,VCU,1433,11,,81.0,46.0,22.0,60.0,67.7,68.5,50.9,54.1992696922274,38.7,44.0271257172666,2.4,1.7,50.351,21.117,33.811,19.63,7.393939393939394,9.323529411764707,16.606060606060606,18.764705882352942,6.242424242424242,10.088235294117647,79.205,80.893,79.205,80.893,36.9,43.8,-11.0,0.0,35.0,-38.0,29.233999999999998,14.181000000000001,-3.299269692227405,-5.327125717266597,0.7,-1.929590017825313,-2.1586452762923365,-3.8458110516934045,-0.7999999999999972,-1.6880000000000024,-1.6880000000000024,-6.899999999999999,-11.0,-27.9999999999999,414.567354,30.399999999999892,-2,9,11,0
Villanova,1437,8,TCU,1395,9,,41.0,81.0,35.0,22.0,65.2,67.7,53.7133891213389,50.9,31.2761506276151,38.7,3.9,2.4,63.75,50.351,30.123,33.811,9.625,7.393939393939394,12.96875,16.606060606060606,6.375,6.242424242424242,80.705,79.205,80.705,79.205,45.7,36.9,5.0,-11.0,-40.0,13.0,13.399000000000001,-3.687999999999999,2.8133891213389006,-7.423849372384904,1.5,2.2310606060606064,-3.6373106060606055,0.1325757575757578,-2.5,1.5,1.5,8.800000000000004,16.0,100.0,-49.415511999999985,-32.5,-1,8,9,0
Virginia,1438,3,TCU,1395,9,,27.0,81.0,16.0,22.0,65.7,67.7,54.6426835196889,50.9,33.0578512396694,38.7,7.8,2.4,53.814,50.351,30.582,33.811,10.117647058823529,7.393939393939394,14.529411764705882,16.606060606060606,12.235294117647058,6.242424242424242,82.109,79.205,82.109,79.205,46.5,36.9,-2.0,-11.0,-54.0,-6.0,3.463000000000001,-3.228999999999999,3.742683519688903,-5.642148760330606,5.4,2.7237076648841354,-2.0766488413547233,5.992869875222816,-2.0,2.9039999999999964,2.9039999999999964,9.600000000000001,9.0,108.0,-11.182027,12.0,-6,3,9,0
Wisconsin,1458,5,TCU,1395,9,,11.0,81.0,51.0,22.0,68.7,67.7,54.4634377967711,50.9,31.9088319088319,38.7,5.4,2.4,38.623,50.351,38.176,33.811,11.764705882352942,7.393939393939394,15.529411764705882,16.606060606060606,7.088235294117647,6.242424242424242,82.484,79.205,82.484,79.205,52.6,36.9,-18.0,-11.0,-70.0,29.0,-11.728000000000002,4.365000000000002,3.5634377967711046,-6.791168091168103,3.0000000000000004,4.370766488413548,-1.0766488413547233,0.8458110516934045,1.0,3.2789999999999964,3.2789999999999964,15.700000000000003,-7.0,-70.0,-51.19272000000003,29.0,-4,5,9,0
TCU,1395,9,Wright St,1460,14,,81.0,117.0,22.0,193.0,67.7,67.2,50.9,54.4212218649518,38.7,37.9957127545552,2.4,-6.6,50.351,0.2,33.811,9.832,7.393939393939394,7.09375,16.606060606060606,16.5,6.242424242424242,4.5625,79.205,79.547,79.205,79.547,36.9,33.7,-11.0,1.0,-36.0,-171.0,50.150999999999996,23.979,-3.521221864951798,0.704287245444803,9.0,0.3001893939393936,0.10606060606060552,1.6799242424242422,0.5,-0.34199999999999875,-0.34199999999999875,3.1999999999999957,-12.0,-18.0,1202.5708289999998,-85.5,-5,9,14,0
Tennessee,1397,6,Tennessee St,1398,15,,37.0,173.0,15.0,212.0,65.0,70.2,51.5617253346554,50.1111111111111,38.7208725830441,33.5,4.1,-5.7,59.748,3.291,38.555,8.742,6.484848484848484,6.413793103448276,16.424242424242426,15.862068965517242,10.090909090909092,4.137931034482759,82.266,79.55,82.266,79.55,31.7,30.7,-2.0,-65.0,-136.0,-197.0,56.457,29.813,1.4506142235442994,5.220872583044098,9.8,0.07105538140020862,0.5621734587251837,5.952978056426333,-5.200000000000003,2.716000000000008,2.716000000000008,1.0,63.0,707.2000000000004,1683.152541,1024.4000000000005,-9,6,15,0
Tennessee,1397,6,Texas,1400,11,,37.0,13.0,15.0,112.0,65.0,66.9,51.5617253346554,54.2202347680268,38.7208725830441,46.1710452766909,4.1,-0.21,59.748,55.968,38.555,37.671,6.484848484848484,7.290322580645161,16.424242424242426,20.06451612903226,10.090909090909092,5.870967741935484,82.266,81.402,82.266,81.402,31.7,36.2,-2.0,3.0,24.0,-97.0,3.779999999999994,0.8840000000000003,-2.6585094333713997,-7.450172693646799,4.31,-0.8054740957966766,-3.640273704789834,4.219941348973608,-1.9000000000000057,0.8640000000000043,0.8640000000000043,-4.5000000000000036,-5.0,-45.600000000000136,3.341519999999996,184.30000000000055,-5,6,11,0
Tennessee,1397,6,Texas A&M,1401,10,,37.0,49.0,15.0,41.0,65.0,70.5,51.5617253346554,54.1888619854722,38.7208725830441,37.3849878934625,4.1,1.6,59.748,29.541,38.555,32.472,6.484848484848484,10.8125,16.424242424242426,17.78125,10.090909090909092,8.15625,82.266,80.342,82.266,80.342,31.7,46.3,-2.0,6.0,-12.0,-26.0,30.206999999999997,6.082999999999998,-2.6271366508168015,1.3358846895815972,2.4999999999999996,-4.327651515151516,-1.3570075757575744,1.9346590909090917,-5.5,1.9240000000000066,1.9240000000000066,-14.599999999999998,-8.0,66.0,183.74918099999994,143.0,-4,6,10,0
Texas Tech,1403,5,Tennessee,1397,6,,12.0,37.0,33.0,15.0,66.2,65.0,56.1955965181772,51.5617253346554,27.0865335381464,38.7208725830441,5.0,4.1,41.675,59.748,40.139,38.555,11.53125,6.484848484848484,11.8125,16.424242424242426,7.78125,10.090909090909092,79.481,82.266,79.481,82.266,48.0,31.7,-1.0,-2.0,-25.0,18.0,-18.073,1.5840000000000032,4.633871183521798,-11.634339044897697,0.9000000000000004,5.046401515151516,-4.611742424242426,-2.3096590909090917,1.2000000000000028,-2.785000000000011,-2.785000000000011,16.3,1.0,-30.00000000000007,-28.62763200000006,21.60000000000005,-1,5,6,0
